name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
New York,2023-12-16,55.9,45.1,49.6,55.9,41.4,47.6,35.1,57.8,0,0,0,,0,0,18.3,14.7,45.7,1031.5,10.3,9.8,96,8.4,4,10,2023-12-16T07:13:37,2023-12-16T16:29:39,0.13,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-17,56.1,47,51.3,56.1,41.9,49.1,46.7,84.4,0.007,100,25,rain,0,0,26.4,16.8,45.1,1022.1,100,9.6,24.2,2.1,1,10,2023-12-17T07:14:16,2023-12-17T16:29:59,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-18,60.3,43.1,53,60.3,37,51,47.1,81.2,0.122,100,58.33,rain,0,0,35.3,19.2,249.3,992.9,76.1,6.9,35.6,3.1,4,10,2023-12-18T07:14:54,2023-12-18T16:30:20,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-19,45.8,34,39.9,44,28.7,34.5,26.1,58.1,0,0,0,,0,0,47.4,13.5,273.9,1015.1,40.4,9.9,120,10.4,6,10,2023-12-19T07:15:30,2023-12-19T16:30:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-20,47.7,31.9,38.3,45.5,26.2,34.6,22.8,54.1,0,0,0,,0,0,47.2,10.3,314.9,1028,30.3,9.9,96.5,8.4,5,10,2023-12-20T07:16:04,2023-12-20T16:31:10,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-21,45.9,33.9,39.1,41.7,27.1,34.5,23.6,54.7,0,0,0,,0,0,21.9,12.6,28.7,1030.1,0.4,9.7,98.8,8.5,5,10,2023-12-21T07:16:36,2023-12-21T16:31:39,0.31,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-22,40.8,28,33.9,37.1,20,30.5,16.8,50.2,0,0,0,,0,0,43.6,12.6,340.6,1032.1,3.2,9.9,89.3,7.6,5,10,2023-12-22T07:17:06,2023-12-22T16:32:09,0.35,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-23,44,35.8,39.9,43.1,31.1,36.2,26.5,59.2,0,0,0,,0,0,9.2,10,46.9,1032.2,72.4,9.9,37.5,3.1,2,10,2023-12-23T07:17:34,2023-12-23T16:32:41,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-24,46.2,42.1,43.9,45,36.8,42.4,38.7,81.8,0.002,100,8.33,rain,0,0,6.9,8.7,279.9,1030.1,98.4,9.9,34.3,3,2,10,2023-12-24T07:18:00,2023-12-24T16:33:16,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-25,48,43.1,45.5,47.9,37.9,42.9,41.9,87.3,0,0,0,,0,0,8.1,9,53.1,1030.4,88.2,7.8,34.3,3,2,10,2023-12-25T07:18:24,2023-12-25T16:33:52,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-26,47.2,44,45.4,47,39.1,43.4,42.3,88.8,0,0,0,,0,0,6.9,8.9,70.8,1026.4,91.5,4.7,37,3.2,2,10,2023-12-26T07:18:46,2023-12-26T16:34:30,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-27,48.8,44.1,46.1,45,40.7,42.7,43.3,89.8,0.012,100,16.67,rain,0,0,21.9,15.7,46.2,1018.2,97.6,7.7,28.5,2.5,2,10,2023-12-27T07:19:05,2023-12-27T16:35:10,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-28,53.1,48,50.2,53.1,41.5,48.2,47.6,90.5,0.083,100,50,rain,0,0,29.3,23.6,39.4,1005.7,100,6.8,15.4,1.3,1,10,2023-12-28T07:19:23,2023-12-28T16:35:52,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-29,54,46.2,49,54,44.3,48,43.4,81.8,0.002,100,8.33,rain,0,0,27.7,13.2,260.3,1005,84.5,7.9,87.7,7.4,5,10,2023-12-29T07:19:38,2023-12-29T16:36:36,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-30,46.2,38.9,42.8,43.9,32.6,37.8,32.4,66.5,0,0,0,,0,0,48.8,20.1,270.2,1005,66.9,9.9,43.4,3.8,3,10,2023-12-30T07:19:51,2023-12-30T16:37:22,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2023-12-31,43.1,39.8,42,41,33.8,38.5,27.2,55.8,0,0,0,,0,0,24.2,11.3,268.4,1014.8,96.7,9.9,31.9,2.6,2,10,2023-12-31T07:20:02,2023-12-31T16:38:09,0.65,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
