DAY_OF_WEEK,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS,CRS_ELAPSED_TIME,SCH_DEP_TIME,SCH_ARR_TIME,ORGIN_WTH_JOIN,DEST_WTH_JOIN,ORGIN_WTH_name,ORGIN_WTH_datetime,ORGIN_WTH_temp,ORGIN_WTH_feelslike,ORGIN_WTH_dew,ORGIN_WTH_humidity,ORGIN_WTH_precip,ORGIN_WTH_precipprob,ORGIN_WTH_preciptype,ORGIN_WTH_snow,ORGIN_WTH_snowdepth,ORGIN_WTH_windgust,ORGIN_WTH_windspeed,ORGIN_WTH_winddir,ORGIN_WTH_sealevelpressure,ORGIN_WTH_cloudcover,ORGIN_WTH_visibility,ORGIN_WTH_solarradiation,ORGIN_WTH_solarenergy,ORGIN_WTH_uvindex,ORGIN_WTH_severerisk,ORGIN_WTH_conditions,ORGIN_WTH_icon,ORGIN_WTH_stations,DEST_WTH_name,DEST_WTH_datetime,DEST_WTH_temp,DEST_WTH_feelslike,DEST_WTH_dew,DEST_WTH_humidity,DEST_WTH_precip,DEST_WTH_precipprob,DEST_WTH_preciptype,DEST_WTH_snow,DEST_WTH_snowdepth,DEST_WTH_windgust,DEST_WTH_windspeed,DEST_WTH_winddir,DEST_WTH_sealevelpressure,DEST_WTH_cloudcover,DEST_WTH_visibility,DEST_WTH_solarradiation,DEST_WTH_solarenergy,DEST_WTH_uvindex,DEST_WTH_severerisk,DEST_WTH_conditions,DEST_WTH_icon,DEST_WTH_stations
7,DL,9E,5224,JFK,SYR,1733.0,-26.0,0,0,N,209,,,,0,89.0,2023-02-19 16:30:00,2023-02-19 17:59:00,2023-02-19 16:00:00JFK,2023-02-19 18:00:00SYR,JFK,2023-02-19 16:00:00,46.8,38.8,31.2,54.4,0.0,0,,0.0,0.0,34.4,23.0,170.0,1019.6,10.1,9.9,282,1.0,3,10.0,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2023-02-19 18:00:00,50.9,50.9,20.3,29.66,0.0,0,,0.0,0.0,31.1,21.2,169.0,1009.7,89.6,9.9,27,0.1,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
7,DL,9E,5350,JFK,SYR,1054.0,-24.0,0,0,N,209,,,,0,88.0,2023-02-19 09:50:00,2023-02-19 11:18:00,2023-02-19 10:00:00JFK,2023-02-19 11:00:00SYR,JFK,2023-02-19 10:00:00,42.3,40.7,26.7,53.67,0.0,0,,0.0,0.0,12.8,3.3,290.0,1028.7,1.5,9.9,310,1.1,3,10.0,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-02-19 11:00:00,41.9,36.9,21.1,43.05,0.0,0,,0.0,0.0,24.2,8.1,101.0,1019.6,97.0,9.9,226,0.8,2,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
7,UA,UA,1998,ORD,SYR,2053.0,-15.0,0,0,N,607,,,,0,109.0,2023-02-19 18:19:00,2023-02-19 21:08:00,2023-02-19 18:00:00ORD,2023-02-19 21:00:00SYR,ORD,2023-02-19 18:00:00,47.7,43.1,32.0,54.15,0.0,0,,0.0,0.0,19.7,10.4,261.0,1008.9,24.2,9.9,9,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-02-19 21:00:00,51.0,51.0,23.1,33.31,0.0,0,,0.0,0.0,23.0,15.6,192.0,1010.0,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
7,UA,ZW,3802,ORD,SYR,948.0,-12.0,0,0,N,607,,,,0,110.0,2023-02-19 07:10:00,2023-02-19 10:00:00,2023-02-19 07:00:00ORD,2023-02-19 10:00:00SYR,ORD,2023-02-19 07:00:00,40.0,32.5,29.1,64.96,0.0,0,,0.0,0.0,24.2,13.0,209.0,1011.6,81.7,9.9,9,0.0,0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-02-19 10:00:00,38.7,32.5,21.1,48.79,0.0,0,,0.0,0.0,20.8,9.0,120.0,1021.4,94.7,9.9,196,0.7,2,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
7,AA,MQ,3392,ORD,SYR,2243.0,19.0,0,0,N,607,0.0,19.0,0.0,0,104.0,2023-02-26 19:40:00,2023-02-26 22:24:00,2023-02-26 20:00:00ORD,2023-02-26 22:00:00SYR,ORD,2023-02-26 20:00:00,36.7,30.4,23.9,59.35,0.0,0,,0.0,0.0,12.8,8.4,90.0,1012.3,29.4,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK",SYR,2023-02-26 22:00:00,31.9,20.7,20.9,63.53,0.0,0,,0.0,1.06,26.0,17.3,291.0,1012.5,100.0,8.8,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
7,AA,MQ,3518,ORD,SYR,1605.0,-10.0,0,0,N,607,,,,0,114.0,2023-02-26 13:21:00,2023-02-26 16:15:00,2023-02-26 13:00:00ORD,2023-02-26 16:00:00SYR,ORD,2023-02-26 13:00:00,48.8,48.8,24.4,38.08,0.0,0,,0.0,0.0,10.3,0.6,0.0,1016.0,38.9,9.9,616,2.2,6,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-02-26 16:00:00,35.9,27.8,25.0,64.19,0.0,0,,0.0,1.3,37.9,11.9,280.0,1008.7,89.6,9.9,72,0.3,1,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
7,B6,B6,116,JFK,SYR,1537.0,54.0,0,0,N,209,0.0,15.0,0.0,0,73.0,2023-02-26 13:30:00,2023-02-26 14:43:00,2023-02-26 14:00:00JFK,2023-02-26 15:00:00SYR,JFK,2023-02-26 14:00:00,43.0,37.8,33.0,67.56,0.037,100,rain,0.0,0.0,20.8,9.2,279.0,1009.6,52.4,9.7,568,2.0,6,10.0,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-02-26 15:00:00,36.0,28.4,26.8,69.03,0.0,0,,0.0,1.54,35.7,10.6,280.0,1008.4,89.6,9.9,310,1.1,3,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
7,B6,B6,16,JFK,SYR,2243.0,-4.0,0,0,N,209,,,,0,72.0,2023-02-26 21:35:00,2023-02-26 22:47:00,2023-02-26 22:00:00JFK,2023-02-26 23:00:00SYR,JFK,2023-02-26 22:00:00,45.8,42.8,23.2,40.61,0.0,0,,0.0,0.0,16.1,5.8,32.0,1010.1,0.0,9.9,0,0.0,0,10.0,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732",SYR,2023-02-26 23:00:00,30.8,18.9,19.2,61.74,0.0,0,,0.0,1.02,26.5,18.1,290.0,1012.9,99.6,8.8,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
7,DL,9E,5009,JFK,SYR,2354.0,-3.0,0,0,N,209,,,,0,87.0,2023-02-26 22:30:00,2023-02-26 23:57:00,2023-02-26 22:00:00JFK,2023-02-27 00:00:00SYR,JFK,2023-02-26 22:00:00,45.8,42.8,23.2,40.61,0.0,0,,0.0,0.0,16.1,5.8,32.0,1010.1,0.0,9.9,0,0.0,0,10.0,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732",SYR,2023-02-27 00:00:00,30.7,20.5,17.1,56.68,0.0,0,,0.0,1.02,20.8,13.7,291.0,1013.6,96.1,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
7,B6,B6,56,MCO,SYR,1659.0,8.0,0,0,N,1053,,,,0,164.0,2023-02-26 14:07:00,2023-02-26 16:51:00,2023-02-26 14:00:00MCO,2023-02-26 17:00:00SYR,MCO,2023-02-26 14:00:00,83.2,83.1,58.9,43.75,0.0,0,,0.0,0.0,5.8,4.5,219.0,1018.4,2.9,9.9,595,2.1,6,10.0,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO",SYR,2023-02-26 17:00:00,35.9,28.3,25.0,64.22,0.0,0,,0.0,1.18,32.8,10.7,281.0,1008.9,89.6,9.9,30,0.1,0,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
7,UA,UA,1693,ORD,SYR,1630.0,-13.0,0,0,N,607,,,,0,106.0,2023-02-26 13:57:00,2023-02-26 16:43:00,2023-02-26 14:00:00ORD,2023-02-26 17:00:00SYR,ORD,2023-02-26 14:00:00,49.4,47.7,26.1,39.99,0.0,0,,0.0,0.0,13.9,4.7,220.0,1015.2,38.9,9.9,509,1.8,5,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-02-26 17:00:00,35.9,28.3,25.0,64.22,0.0,0,,0.0,1.18,32.8,10.7,281.0,1008.9,89.6,9.9,30,0.1,0,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
7,DL,9E,5224,JFK,SYR,1741.0,-18.0,0,0,N,209,,,,0,89.0,2023-02-26 16:30:00,2023-02-26 17:59:00,2023-02-26 16:00:00JFK,2023-02-26 18:00:00SYR,JFK,2023-02-26 16:00:00,51.1,51.1,30.7,45.4,0.0,0,,0.0,0.0,19.7,13.8,259.0,1006.9,28.1,9.9,315,1.1,3,10.0,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-02-26 18:00:00,34.9,26.2,25.2,67.27,0.0,0,,0.0,1.14,26.5,12.7,272.0,1009.6,100.0,9.6,8,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
7,DL,9E,5350,JFK,SYR,1114.0,-4.0,0,0,N,209,,,,0,88.0,2023-02-26 09:50:00,2023-02-26 11:18:00,2023-02-26 10:00:00JFK,2023-02-26 11:00:00SYR,JFK,2023-02-26 10:00:00,33.2,25.6,26.9,77.39,0.0,0,,0.0,0.0,13.9,9.1,250.0,1015.4,99.6,9.7,180,0.6,2,10.0,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-02-26 11:00:00,32.0,26.1,26.9,81.48,0.0,0,,0.0,2.8,19.7,6.0,251.0,1009.4,100.0,8.1,162,0.6,2,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
7,UA,UA,1998,ORD,SYR,2103.0,-5.0,0,0,N,607,,,,0,109.0,2023-02-26 18:19:00,2023-02-26 21:08:00,2023-02-26 18:00:00ORD,2023-02-26 21:00:00SYR,ORD,2023-02-26 18:00:00,38.4,32.7,23.6,54.93,0.0,0,,0.0,0.0,11.4,8.0,95.0,1013.5,24.2,9.9,10,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-02-26 21:00:00,33.1,24.3,25.8,74.39,0.0,0,,0.0,1.06,37.9,11.7,272.0,1012.0,100.0,8.2,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
7,UA,ZW,3802,ORD,SYR,1002.0,2.0,0,0,N,607,,,,0,110.0,2023-02-26 07:10:00,2023-02-26 10:00:00,2023-02-26 07:00:00ORD,2023-02-26 10:00:00SYR,ORD,2023-02-26 07:00:00,28.2,22.7,25.5,89.36,0.0,0,,0.0,0.0,8.1,5.0,234.0,1017.7,18.0,6.3,18,0.1,0,10.0,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-02-26 10:00:00,25.1,25.1,21.1,84.43,0.0,0,,0.0,2.83,24.2,0.3,351.0,1009.8,100.0,8.0,61,0.2,1,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,AA,YX,4401,ORD,SYR,1602.0,-22.0,0,0,N,607,,,,0,124.0,2023-03-06 13:20:00,2023-03-06 16:24:00,2023-03-06 13:00:00ORD,2023-03-06 16:00:00SYR,ORD,2023-03-06 13:00:00,48.0,45.7,42.5,81.25,0.008,100,rain,0.0,0.0,11.4,5.3,118.0,1010.3,88.8,9.9,75,0.3,1,10.0,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-03-06 16:00:00,39.7,34.9,15.2,36.39,0.0,0,,0.0,0.0,12.8,6.9,320.0,1019.1,84.7,9.9,241,0.9,2,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,AA,YX,4447,ORD,SYR,2231.0,-9.0,0,0,N,607,,,,0,120.0,2023-03-06 19:40:00,2023-03-06 22:40:00,2023-03-06 20:00:00ORD,2023-03-06 23:00:00SYR,ORD,2023-03-06 20:00:00,43.8,37.5,36.7,75.89,0.0,0,,0.0,0.0,21.6,12.4,335.0,1016.9,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK",SYR,2023-03-06 23:00:00,33.0,28.6,17.2,51.74,0.0,0,,0.0,0.12,9.2,4.7,291.0,1015.4,94.7,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,B6,B6,16,JFK,SYR,2327.0,40.0,0,0,N,209,0.0,0.0,35.0,0,72.0,2023-03-06 21:35:00,2023-03-06 22:47:00,2023-03-06 22:00:00JFK,2023-03-06 23:00:00SYR,JFK,2023-03-06 22:00:00,47.0,44.2,16.9,29.61,0.0,0,,0.0,0.0,10.3,5.8,310.0,1013.1,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732",SYR,2023-03-06 23:00:00,33.0,28.6,17.2,51.74,0.0,0,,0.0,0.12,9.2,4.7,291.0,1015.4,94.7,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,B6,B6,116,JFK,SYR,1440.0,-3.0,0,0,N,209,,,,0,73.0,2023-03-06 13:30:00,2023-03-06 14:43:00,2023-03-06 14:00:00JFK,2023-03-06 15:00:00SYR,JFK,2023-03-06 14:00:00,49.7,45.3,19.4,29.84,0.0,0,,0.0,0.0,19.7,11.2,320.0,1017.1,88.8,9.9,292,1.1,3,10.0,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2023-03-06 15:00:00,39.8,34.3,17.9,40.87,0.0,0,,0.0,0.0,12.8,8.1,303.0,1019.6,88.2,9.9,435,1.6,4,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,DL,9E,5009,JFK,SYR,2332.0,-25.0,0,0,N,209,,,,0,87.0,2023-03-06 22:30:00,2023-03-06 23:57:00,2023-03-06 22:00:00JFK,2023-03-07 00:00:00SYR,JFK,2023-03-06 22:00:00,47.0,44.2,16.9,29.61,0.0,0,,0.0,0.0,10.3,5.8,310.0,1013.1,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732",SYR,2023-03-07 00:00:00,31.9,27.2,17.3,54.41,0.0,0,,0.0,0.12,10.3,4.7,290.0,1014.7,84.3,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,B6,B6,56,MCO,SYR,1741.0,50.0,0,0,N,1053,0.0,50.0,0.0,0,164.0,2023-03-06 14:07:00,2023-03-06 16:51:00,2023-03-06 14:00:00MCO,2023-03-06 17:00:00SYR,MCO,2023-03-06 14:00:00,83.5,85.3,65.0,53.81,0.0,0,,0.0,0.0,9.2,0.7,3.0,1018.1,92.8,9.9,473,1.7,5,10.0,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO",SYR,2023-03-06 17:00:00,38.0,31.0,15.2,38.98,0.0,0,,0.0,0.0,10.3,10.2,351.0,1018.0,84.3,9.9,125,0.5,1,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,UA,OO,5308,ORD,SYR,1636.0,-11.0,0,0,N,607,,,,0,112.0,2023-03-06 13:55:00,2023-03-06 16:47:00,2023-03-06 14:00:00ORD,2023-03-06 17:00:00SYR,ORD,2023-03-06 14:00:00,51.3,51.3,44.5,77.54,0.0,0,,0.0,0.0,11.4,6.4,330.0,1010.3,51.0,9.9,350,1.3,4,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-03-06 17:00:00,38.0,31.0,15.2,38.98,0.0,0,,0.0,0.0,10.3,10.2,351.0,1018.0,84.3,9.9,125,0.5,1,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,DL,9E,5224,JFK,SYR,1757.0,-2.0,0,0,N,209,,,,0,89.0,2023-03-06 16:30:00,2023-03-06 17:59:00,2023-03-06 16:00:00JFK,2023-03-06 18:00:00SYR,JFK,2023-03-06 16:00:00,53.8,53.8,17.9,24.12,0.0,0,,0.0,0.0,21.9,7.2,288.0,1015.7,0.4,9.9,335,1.2,3,10.0,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-03-06 18:00:00,35.9,30.3,16.0,43.86,0.0,0,,0.0,0.0,9.2,6.9,351.0,1017.1,84.3,9.9,27,0.1,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,DL,9E,5350,JFK,SYR,1125.0,7.0,0,0,N,209,,,,0,88.0,2023-03-06 09:50:00,2023-03-06 11:18:00,2023-03-06 10:00:00JFK,2023-03-06 11:00:00SYR,JFK,2023-03-06 10:00:00,47.9,44.6,26.8,43.66,0.0,0,,0.0,0.0,45.4,7.1,262.0,1021.3,0.8,9.9,593,2.1,6,10.0,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-03-06 11:00:00,37.0,30.0,23.0,56.38,0.0,0,,0.0,0.0,8.1,10.1,292.0,1023.7,94.7,9.9,333,1.2,3,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,UA,UA,538,ORD,SYR,2052.0,-25.0,0,0,N,607,,,,0,108.0,2023-03-06 18:29:00,2023-03-06 21:17:00,2023-03-06 18:00:00ORD,2023-03-06 21:00:00SYR,ORD,2023-03-06 18:00:00,44.8,40.5,36.2,71.84,0.0,0,,0.0,0.0,16.1,7.7,3.0,1014.4,80.1,9.9,9,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-03-06 21:00:00,33.9,30.9,16.2,47.92,0.0,0,,0.0,0.16,6.9,3.4,271.0,1016.7,94.7,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,UA,OO,5533,ORD,SYR,951.0,-11.0,0,0,N,607,,,,0,112.0,2023-03-06 07:10:00,2023-03-06 10:02:00,2023-03-06 07:00:00ORD,2023-03-06 10:00:00SYR,ORD,2023-03-06 07:00:00,42.8,37.8,35.4,74.77,0.0,0,,0.0,0.0,15.0,8.4,140.0,1013.1,80.9,9.9,15,0.1,0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-03-06 10:00:00,35.9,29.5,25.0,64.26,0.0,0,,0.0,0.0,6.9,8.0,313.0,1024.3,84.3,9.9,291,1.0,3,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,AA,YX,4401,ORD,SYR,1659.0,35.0,0,0,N,607,35.0,0.0,0.0,0,124.0,2023-03-13 13:20:00,2023-03-13 16:24:00,2023-03-13 13:00:00ORD,2023-03-13 16:00:00SYR,ORD,2023-03-13 13:00:00,32.1,20.9,24.0,71.7,0.0,0,"rain,snow",0.2,0.0,31.0,17.5,340.0,1019.5,100.0,9.8,122,0.4,1,10.0,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-03-13 16:00:00,39.7,39.7,32.1,74.07,0.012,100,rain,0.0,0.0,6.9,0.1,4.0,1010.2,100.0,9.9,108,0.4,1,10.0,"Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,AA,YX,4447,ORD,SYR,,,1,0,N,607,,,,0,120.0,2023-03-13 19:40:00,2023-03-13 22:40:00,2023-03-13 20:00:00ORD,2023-03-13 23:00:00SYR,ORD,2023-03-13 20:00:00,28.5,18.6,16.5,60.27,0.0,0,,0.0,0.0,21.9,11.6,330.0,1024.1,92.8,9.7,0,0.0,0,10.0,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK",SYR,2023-03-13 23:00:00,33.2,27.8,30.8,91.13,0.012,100,"rain,snow",0.0,0.28,10.3,5.7,281.0,1010.6,100.0,3.1,0,0.0,0,10.0,"Snow, Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,B6,B6,16,JFK,SYR,,,1,0,N,209,,,,0,78.0,2023-03-13 21:20:00,2023-03-13 22:38:00,2023-03-13 21:00:00JFK,2023-03-13 23:00:00SYR,JFK,2023-03-13 21:00:00,42.2,36.8,39.3,89.65,0.055,100,rain,0.0,0.0,15.0,9.0,47.0,1007.2,100.0,3.1,0,0.0,0,10.0,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732",SYR,2023-03-13 23:00:00,33.2,27.8,30.8,91.13,0.012,100,"rain,snow",0.0,0.28,10.3,5.7,281.0,1010.6,100.0,3.1,0,0.0,0,10.0,"Snow, Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,B6,B6,116,JFK,SYR,1452.0,9.0,0,0,N,209,,,,0,73.0,2023-03-13 13:30:00,2023-03-13 14:43:00,2023-03-13 14:00:00JFK,2023-03-13 15:00:00SYR,JFK,2023-03-13 14:00:00,44.3,40.3,38.4,79.73,0.0,0,,0.0,0.0,19.5,7.0,80.0,1011.2,100.0,7.3,134,0.5,1,10.0,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2023-03-13 15:00:00,39.7,36.4,30.1,68.31,0.0,0,,0.0,0.0,9.2,4.6,217.0,1010.3,100.0,9.9,120,0.4,1,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,B6,B6,56,MCO,SYR,2023.0,212.0,0,0,N,1053,25.0,4.0,183.0,0,164.0,2023-03-13 14:07:00,2023-03-13 16:51:00,2023-03-13 14:00:00MCO,2023-03-13 17:00:00SYR,MCO,2023-03-13 14:00:00,71.1,71.1,66.6,85.84,0.096,100,rain,0.0,0.0,32.2,10.4,350.0,1012.3,97.9,9.9,302,1.1,3,30.0,"Rain, Overcast",rain,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO",SYR,2023-03-13 17:00:00,38.8,36.7,33.2,80.09,0.001,100,rain,0.0,0.0,6.9,3.2,21.0,1010.1,100.0,9.8,51,0.2,1,10.0,"Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,UA,OO,5308,ORD,SYR,,,1,0,N,607,,,,0,112.0,2023-03-13 13:55:00,2023-03-13 16:47:00,2023-03-13 14:00:00ORD,2023-03-13 17:00:00SYR,ORD,2023-03-13 14:00:00,32.1,21.5,22.5,67.21,0.0,0,,0.0,0.0,29.6,15.8,347.0,1020.2,100.0,9.9,143,0.5,1,10.0,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-03-13 17:00:00,38.8,36.7,33.2,80.09,0.001,100,rain,0.0,0.0,6.9,3.2,21.0,1010.1,100.0,9.8,51,0.2,1,10.0,"Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
1,DL,9E,5224,JFK,SYR,1933.0,77.0,0,0,N,209,0.0,0.0,0.0,0,86.0,2023-03-13 16:50:00,2023-03-13 18:16:00,2023-03-13 17:00:00JFK,2023-03-13 18:00:00SYR,JFK,2023-03-13 17:00:00,41.3,34.6,38.4,89.5,0.02,100,rain,0.0,0.0,21.9,11.6,57.0,1009.1,100.0,3.2,40,0.1,0,10.0,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2023-03-13 18:00:00,37.0,31.6,33.1,85.75,0.016,100,rain,0.0,0.0,6.9,6.9,321.0,1010.4,100.0,6.1,34,0.1,0,10.0,"Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W"
1,DL,9E,5340,JFK,SYR,23.0,24.0,0,0,N,209,0.0,8.0,4.0,0,87.0,2023-03-13 22:32:00,2023-03-13 23:59:00,2023-03-13 23:00:00JFK,2023-03-14 00:00:00SYR,JFK,2023-03-13 23:00:00,40.8,38.0,38.3,90.6,0.079,100,rain,0.0,0.0,17.2,4.3,340.0,1006.0,100.0,4.0,0,0.0,0,10.0,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732",SYR,2023-03-14 00:00:00,33.2,27.7,30.8,91.06,0.012,100,"rain,snow",0.0,0.43,10.3,5.8,262.0,1010.1,100.0,3.1,0,0.0,0,10.0,"Snow, Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,DL,9E,5350,JFK,SYR,1055.0,-19.0,0,0,N,209,,,,0,84.0,2023-03-13 09:50:00,2023-03-13 11:14:00,2023-03-13 10:00:00JFK,2023-03-13 11:00:00SYR,JFK,2023-03-13 10:00:00,41.0,35.7,37.2,86.41,0.008,100,rain,0.0,0.0,20.8,8.1,40.0,1013.9,100.0,5.5,93,0.3,1,10.0,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2023-03-13 11:00:00,37.1,32.6,29.2,72.87,0.0,0,,0.0,0.0,17.2,5.6,127.0,1012.3,100.0,8.7,95,0.3,1,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
